ID;Marital Status;Gender;Income;Children;Education;Occupation;Home Owner;Cars;Commute Distance;Region;Age;Purchased Bike;ID für JSON Darstellung;Für JSON-Darstellung
27585;Married;Female;90000;2;Bachelors;Professional;No;0;0-1 Miles;Pacific;36;Yes;"{""data"": { ""id"":""27585"" }},";"{""data"": { ""id"":""27585"" }},"
19748;Married;Male;20000;4;High School;Skilled Manual;No;2;1-2 Miles;Pacific;60;No;"{""data"": { ""id"":""19748"" }},";"{""data"": { ""id"":""19748"" }},"
21974;Single;Female;70000;0;Bachelors;Professional;Yes;1;5-10 Miles;Pacific;42;Yes;"{""data"": { ""id"":""21974"" }},";"{""data"": { ""id"":""21974"" }},"
14032;Married;Male;70000;2;High School;Skilled Manual;No;2;1-2 Miles;Pacific;50;Yes;"{""data"": { ""id"":""14032"" }},";"{""data"": { ""id"":""14032"" }},"
22610;Married;Male;30000;0;Bachelors;Clerical;Yes;0;0-1 Miles;Europe;35;Yes;"{""data"": { ""id"":""22610"" }},";"{""data"": { ""id"":""22610"" }},"
26984;Married;Male;40000;1;Bachelors;Skilled Manual;Yes;1;0-1 Miles;Europe;32;Yes;"{""data"": { ""id"":""26984"" }},";"{""data"": { ""id"":""26984"" }},"
18294;Married;Female;90000;1;Bachelors;Professional;Yes;1;5-10 Miles;Pacific;46;No;"{""data"": { ""id"":""18294"" }},";"{""data"": { ""id"":""18294"" }},"
28564;Single;Female;40000;2;Partial College;Clerical;Yes;0;1-2 Miles;Europe;33;Yes;"{""data"": { ""id"":""28564"" }},";"{""data"": { ""id"":""28564"" }},"
28521;Single;Male;40000;0;Graduate Degree;Clerical;No;0;0-1 Miles;Europe;36;Yes;"{""data"": { ""id"":""28521"" }},";"{""data"": { ""id"":""28521"" }},"
15450;Married;Male;10000;1;Graduate Degree;Clerical;Yes;0;0-1 Miles;Europe;70;No;"{""data"": { ""id"":""15450"" }},";"{""data"": { ""id"":""15450"" }},"
25681;Single;Female;30000;0;Partial College;Clerical;No;1;2-5 Miles;Europe;31;Yes;"{""data"": { ""id"":""25681"" }},";"{""data"": { ""id"":""25681"" }},"
19491;Single;Male;30000;2;Partial College;Clerical;Yes;2;0-1 Miles;Europe;42;No;"{""data"": { ""id"":""19491"" }},";"{""data"": { ""id"":""19491"" }},"
26415;Married;Female;90000;4;Partial High School;Skilled Manual;Yes;4;10+ Miles;Europe;58;No;"{""data"": { ""id"":""26415"" }},";"{""data"": { ""id"":""26415"" }},"
12821;Married;Male;40000;0;Bachelors;Clerical;Yes;0;0-1 Miles;Europe;39;No;"{""data"": { ""id"":""12821"" }},";"{""data"": { ""id"":""12821"" }},"
15629;Single;Female;10000;0;Partial High School;Manual;Yes;2;1-2 Miles;Europe;34;No;"{""data"": { ""id"":""15629"" }},";"{""data"": { ""id"":""15629"" }},"
27835;Married;Male;20000;0;Partial High School;Manual;Yes;2;0-1 Miles;Europe;32;No;"{""data"": { ""id"":""27835"" }},";"{""data"": { ""id"":""27835"" }},"
11738;Married;Male;60000;4;Bachelors;Professional;Yes;0;2-5 Miles;North America;46;No;"{""data"": { ""id"":""11738"" }},";"{""data"": { ""id"":""11738"" }},"
25065;Married;Male;70000;2;Partial High School;Skilled Manual;Yes;2;5-10 Miles;North America;48;No;"{""data"": { ""id"":""25065"" }},";"{""data"": { ""id"":""25065"" }},"
26238;Single;Female;40000;3;Partial College;Clerical;Yes;1;1-2 Miles;North America;31;Yes;"{""data"": { ""id"":""26238"" }},";"{""data"": { ""id"":""26238"" }},"
23707;Single;Male;70000;5;Bachelors;Management;Yes;3;10+ Miles;North America;60;Yes;"{""data"": { ""id"":""23707"" }},";"{""data"": { ""id"":""23707"" }},"
27650;Married;Male;70000;4;High School;Professional;Yes;0;5-10 Miles;North America;51;No;"{""data"": { ""id"":""27650"" }},";"{""data"": { ""id"":""27650"" }},"
24981;Married;Male;60000;2;Partial College;Professional;Yes;2;10+ Miles;North America;56;No;"{""data"": { ""id"":""24981"" }},";"{""data"": { ""id"":""24981"" }},"
20678;Single;Female;60000;3;Bachelors;Skilled Manual;Yes;1;2-5 Miles;North America;40;Yes;"{""data"": { ""id"":""20678"" }},";"{""data"": { ""id"":""20678"" }},"
15302;Single;Female;70000;1;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;34;Yes;"{""data"": { ""id"":""15302"" }},";"{""data"": { ""id"":""15302"" }},"
26012;Married;Male;80000;1;Partial College;Skilled Manual;Yes;1;2-5 Miles;North America;48;Yes;"{""data"": { ""id"":""26012"" }},";"{""data"": { ""id"":""26012"" }},"
26575;Single;Female;40000;0;High School;Skilled Manual;No;2;1-2 Miles;North America;31;Yes;"{""data"": { ""id"":""26575"" }},";"{""data"": { ""id"":""26575"" }},"
15559;Married;Male;60000;5;Bachelors;Professional;Yes;1;2-5 Miles;North America;47;No;"{""data"": { ""id"":""15559"" }},";"{""data"": { ""id"":""15559"" }},"
19235;Married;Female;50000;0;Graduate Degree;Skilled Manual;Yes;0;0-1 Miles;North America;34;No;"{""data"": { ""id"":""19235"" }},";"{""data"": { ""id"":""19235"" }},"
15275;Married;Male;40000;0;Partial College;Skilled Manual;Yes;1;5-10 Miles;North America;29;No;"{""data"": { ""id"":""15275"" }},";"{""data"": { ""id"":""15275"" }},"
20339;Married;Female;130000;1;Bachelors;Management;Yes;4;2-5 Miles;North America;44;Yes;"{""data"": { ""id"":""20339"" }},";"{""data"": { ""id"":""20339"" }},"
25405;Married;Male;70000;2;Bachelors;Skilled Manual;Yes;1;2-5 Miles;North America;38;Yes;"{""data"": { ""id"":""25405"" }},";"{""data"": { ""id"":""25405"" }},"
15940;Married;Male;100000;4;Partial College;Professional;Yes;4;0-1 Miles;North America;40;No;"{""data"": { ""id"":""15940"" }},";"{""data"": { ""id"":""15940"" }},"
25074;Married;Female;70000;4;Bachelors;Professional;Yes;2;2-5 Miles;North America;42;Yes;"{""data"": { ""id"":""25074"" }},";"{""data"": { ""id"":""25074"" }},"
24738;Married;Female;40000;1;Partial College;Clerical;Yes;1;1-2 Miles;North America;51;Yes;"{""data"": { ""id"":""24738"" }},";"{""data"": { ""id"":""24738"" }},"
16337;Married;Male;60000;0;Partial College;Skilled Manual;No;2;1-2 Miles;North America;29;No;"{""data"": { ""id"":""16337"" }},";"{""data"": { ""id"":""16337"" }},"
24357;Married;Male;60000;3;Bachelors;Professional;Yes;1;2-5 Miles;North America;48;Yes;"{""data"": { ""id"":""24357"" }},";"{""data"": { ""id"":""24357"" }},"
18613;Single;Male;70000;0;Bachelors;Professional;No;1;2-5 Miles;North America;37;Yes;"{""data"": { ""id"":""18613"" }},";"{""data"": { ""id"":""18613"" }},"
12207;Single;Male;80000;4;Bachelors;Management;Yes;2;5-10 Miles;North America;66;Yes;"{""data"": { ""id"":""12207"" }},";"{""data"": { ""id"":""12207"" }},"
18052;Married;Female;60000;1;Partial College;Skilled Manual;Yes;1;0-1 Miles;North America;45;Yes;"{""data"": { ""id"":""18052"" }},";"{""data"": { ""id"":""18052"" }},"
13353;Single;Female;60000;4;Graduate Degree;Management;Yes;2;10+ Miles;North America;61;Yes;"{""data"": { ""id"":""13353"" }},";"{""data"": { ""id"":""13353"" }},"
19399;Single;Male;40000;0;Bachelors;Professional;No;1;2-5 Miles;North America;45;No;"{""data"": { ""id"":""19399"" }},";"{""data"": { ""id"":""19399"" }},"
16154;Married;Female;70000;5;Bachelors;Professional;Yes;2;2-5 Miles;North America;47;No;"{""data"": { ""id"":""16154"" }},";"{""data"": { ""id"":""16154"" }},"
22219;Married;Female;60000;2;High School;Professional;Yes;2;5-10 Miles;North America;49;No;"{""data"": { ""id"":""22219"" }},";"{""data"": { ""id"":""22219"" }},"
17269;Single;Male;60000;3;Bachelors;Professional;No;0;0-1 Miles;North America;47;Yes;"{""data"": { ""id"":""17269"" }},";"{""data"": { ""id"":""17269"" }},"
23586;Married;Female;80000;0;Bachelors;Management;Yes;1;1-2 Miles;North America;34;Yes;"{""data"": { ""id"":""23586"" }},";"{""data"": { ""id"":""23586"" }},"
15740;Married;Male;80000;5;Bachelors;Management;Yes;2;1-2 Miles;North America;64;No;"{""data"": { ""id"":""15740"" }},";"{""data"": { ""id"":""15740"" }},"
27638;Single;Male;100000;1;Partial College;Professional;No;3;1-2 Miles;North America;44;No;"{""data"": { ""id"":""27638"" }},";"{""data"": { ""id"":""27638"" }},"
18976;Single;Male;40000;4;High School;Professional;Yes;2;10+ Miles;North America;62;Yes;"{""data"": { ""id"":""18976"" }},";"{""data"": { ""id"":""18976"" }},"
19413;Single;Male;60000;3;Bachelors;Professional;No;1;0-1 Miles;North America;47;Yes;"{""data"": { ""id"":""19413"" }},";"{""data"": { ""id"":""19413"" }},"
13283;Married;Male;80000;3;Partial College;Professional;No;2;0-1 Miles;North America;49;Yes;"{""data"": { ""id"":""13283"" }},";"{""data"": { ""id"":""13283"" }},"
17471;Single;Female;80000;4;Graduate Degree;Management;Yes;2;5-10 Miles;North America;67;No;"{""data"": { ""id"":""17471"" }},";"{""data"": { ""id"":""17471"" }},"
16791;Single;Male;60000;5;Bachelors;Management;Yes;3;10+ Miles;North America;59;Yes;"{""data"": { ""id"":""16791"" }},";"{""data"": { ""id"":""16791"" }},"
15382;Married;Female;110000;1;Bachelors;Management;Yes;2;1-2 Miles;North America;44;No;"{""data"": { ""id"":""15382"" }},";"{""data"": { ""id"":""15382"" }},"
11641;Married;Male;50000;1;Bachelors;Skilled Manual;Yes;0;0-1 Miles;North America;36;No;"{""data"": { ""id"":""11641"" }},";"{""data"": { ""id"":""11641"" }},"
11935;Single;Female;30000;0;Partial College;Skilled Manual;Yes;1;5-10 Miles;North America;28;No;"{""data"": { ""id"":""11935"" }},";"{""data"": { ""id"":""11935"" }},"
13233;Married;Male;60000;2;Partial College;Professional;Yes;1;10+ Miles;North America;57;Yes;"{""data"": { ""id"":""13233"" }},";"{""data"": { ""id"":""13233"" }},"
25909;Married;Male;60000;0;Partial College;Skilled Manual;Yes;1;5-10 Miles;North America;27;Yes;"{""data"": { ""id"":""25909"" }},";"{""data"": { ""id"":""25909"" }},"
14092;Single;Male;30000;0;Partial High School;Clerical;Yes;2;5-10 Miles;North America;28;No;"{""data"": { ""id"":""14092"" }},";"{""data"": { ""id"":""14092"" }},"
29143;Single;Female;60000;1;Bachelors;Professional;No;1;0-1 Miles;North America;44;Yes;"{""data"": { ""id"":""29143"" }},";"{""data"": { ""id"":""29143"" }},"
24941;Married;Male;60000;3;Bachelors;Management;Yes;2;10+ Miles;North America;66;No;"{""data"": { ""id"":""24941"" }},";"{""data"": { ""id"":""24941"" }},"
24637;Married;Male;40000;4;High School;Professional;Yes;2;10+ Miles;North America;64;No;"{""data"": { ""id"":""24637"" }},";"{""data"": { ""id"":""24637"" }},"
23893;Married;Male;50000;3;Bachelors;Skilled Manual;Yes;3;10+ Miles;North America;41;No;"{""data"": { ""id"":""23893"" }},";"{""data"": { ""id"":""23893"" }},"
13907;Single;Female;80000;3;Bachelors;Skilled Manual;Yes;1;0-1 Miles;North America;41;Yes;"{""data"": { ""id"":""13907"" }},";"{""data"": { ""id"":""13907"" }},"
14900;Married;Female;40000;1;Partial College;Clerical;Yes;1;1-2 Miles;North America;49;Yes;"{""data"": { ""id"":""14900"" }},";"{""data"": { ""id"":""14900"" }},"
11262;Married;Female;80000;4;Bachelors;Management;Yes;0;0-1 Miles;North America;42;No;"{""data"": { ""id"":""11262"" }},";"{""data"": { ""id"":""11262"" }},"
22294;Single;Female;70000;0;Bachelors;Professional;No;1;2-5 Miles;North America;37;Yes;"{""data"": { ""id"":""22294"" }},";"{""data"": { ""id"":""22294"" }},"
12195;Single;Female;70000;3;Graduate Degree;Management;Yes;2;1-2 Miles;North America;52;No;"{""data"": { ""id"":""12195"" }},";"{""data"": { ""id"":""12195"" }},"
25375;Married;Male;50000;1;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;34;No;"{""data"": { ""id"":""25375"" }},";"{""data"": { ""id"":""25375"" }},"
11143;Married;Male;40000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;29;No;"{""data"": { ""id"":""11143"" }},";"{""data"": { ""id"":""11143"" }},"
25898;Married;Female;70000;2;High School;Professional;Yes;2;2-5 Miles;North America;53;No;"{""data"": { ""id"":""25898"" }},";"{""data"": { ""id"":""25898"" }},"
24397;Single;Male;120000;2;Bachelors;Management;No;4;1-2 Miles;North America;40;No;"{""data"": { ""id"":""24397"" }},";"{""data"": { ""id"":""24397"" }},"
19758;Single;Male;60000;0;Partial College;Skilled Manual;No;2;1-2 Miles;North America;29;No;"{""data"": { ""id"":""19758"" }},";"{""data"": { ""id"":""19758"" }},"
15529;Married;Male;60000;4;Bachelors;Professional;Yes;2;2-5 Miles;North America;43;Yes;"{""data"": { ""id"":""15529"" }},";"{""data"": { ""id"":""15529"" }},"
19884;Married;Male;60000;2;High School;Professional;Yes;2;2-5 Miles;North America;55;Yes;"{""data"": { ""id"":""19884"" }},";"{""data"": { ""id"":""19884"" }},"
18674;Single;Female;80000;4;Graduate Degree;Skilled Manual;No;0;0-1 Miles;North America;48;No;"{""data"": { ""id"":""18674"" }},";"{""data"": { ""id"":""18674"" }},"
13453;Married;Female;130000;1;Bachelors;Management;Yes;3;0-1 Miles;North America;45;Yes;"{""data"": { ""id"":""13453"" }},";"{""data"": { ""id"":""13453"" }},"
14063;Single;Female;70000;0;Bachelors;Professional;No;1;0-1 Miles;Pacific;42;Yes;"{""data"": { ""id"":""14063"" }},";"{""data"": { ""id"":""14063"" }},"
27393;Married;Female;50000;4;Bachelors;Management;Yes;2;10+ Miles;North America;63;No;"{""data"": { ""id"":""27393"" }},";"{""data"": { ""id"":""27393"" }},"
14417;Single;Male;60000;3;High School;Professional;Yes;2;10+ Miles;North America;54;Yes;"{""data"": { ""id"":""14417"" }},";"{""data"": { ""id"":""14417"" }},"
17533;Married;Male;40000;3;Partial College;Professional;No;2;5-10 Miles;North America;73;Yes;"{""data"": { ""id"":""17533"" }},";"{""data"": { ""id"":""17533"" }},"
18580;Married;Female;60000;2;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;36;Yes;"{""data"": { ""id"":""18580"" }},";"{""data"": { ""id"":""18580"" }},"
17025;Single;Male;50000;0;Partial College;Skilled Manual;No;1;2-5 Miles;North America;39;Yes;"{""data"": { ""id"":""17025"" }},";"{""data"": { ""id"":""17025"" }},"
25293;Married;Male;80000;4;Bachelors;Management;Yes;0;1-2 Miles;North America;42;No;"{""data"": { ""id"":""25293"" }},";"{""data"": { ""id"":""25293"" }},"
24725;Married;Female;40000;3;Partial College;Clerical;Yes;0;1-2 Miles;North America;31;No;"{""data"": { ""id"":""24725"" }},";"{""data"": { ""id"":""24725"" }},"
23200;Married;Female;50000;3;Bachelors;Skilled Manual;Yes;2;0-1 Miles;North America;41;No;"{""data"": { ""id"":""23200"" }},";"{""data"": { ""id"":""23200"" }},"
15895;Single;Female;60000;2;Bachelors;Management;Yes;0;10+ Miles;North America;58;No;"{""data"": { ""id"":""15895"" }},";"{""data"": { ""id"":""15895"" }},"
18577;Married;Female;60000;0;Graduate Degree;Professional;Yes;0;0-1 Miles;North America;40;No;"{""data"": { ""id"":""18577"" }},";"{""data"": { ""id"":""18577"" }},"
27218;Married;Female;20000;2;Partial High School;Clerical;No;2;0-1 Miles;North America;48;No;"{""data"": { ""id"":""27218"" }},";"{""data"": { ""id"":""27218"" }},"
18560;Married;Female;70000;2;Graduate Degree;Professional;Yes;0;2-5 Miles;North America;34;Yes;"{""data"": { ""id"":""18560"" }},";"{""data"": { ""id"":""18560"" }},"
25006;Single;Female;30000;0;Partial College;Skilled Manual;Yes;1;5-10 Miles;North America;28;No;"{""data"": { ""id"":""25006"" }},";"{""data"": { ""id"":""25006"" }},"
17369;Single;Male;30000;0;Partial College;Skilled Manual;Yes;1;5-10 Miles;North America;27;No;"{""data"": { ""id"":""17369"" }},";"{""data"": { ""id"":""17369"" }},"
14495;Married;Male;40000;3;Partial College;Professional;No;2;5-10 Miles;North America;54;Yes;"{""data"": { ""id"":""14495"" }},";"{""data"": { ""id"":""14495"" }},"
18847;Married;Female;60000;2;Graduate Degree;Management;Yes;2;5-10 Miles;North America;70;No;"{""data"": { ""id"":""18847"" }},";"{""data"": { ""id"":""18847"" }},"
14754;Married;Male;40000;1;Partial College;Clerical;Yes;1;1-2 Miles;North America;48;Yes;"{""data"": { ""id"":""14754"" }},";"{""data"": { ""id"":""14754"" }},"
23378;Married;Male;70000;1;Partial College;Skilled Manual;Yes;1;2-5 Miles;North America;44;Yes;"{""data"": { ""id"":""23378"" }},";"{""data"": { ""id"":""23378"" }},"
26452;Single;Male;50000;3;Graduate Degree;Management;Yes;2;10+ Miles;North America;69;No;"{""data"": { ""id"":""26452"" }},";"{""data"": { ""id"":""26452"" }},"
20370;Married;Male;70000;3;Partial High School;Skilled Manual;Yes;2;5-10 Miles;North America;52;No;"{""data"": { ""id"":""20370"" }},";"{""data"": { ""id"":""20370"" }},"
20528;Married;Male;40000;2;Partial High School;Skilled Manual;Yes;2;2-5 Miles;North America;55;No;"{""data"": { ""id"":""20528"" }},";"{""data"": { ""id"":""20528"" }},"
23549;Single;Male;30000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;30;No;"{""data"": { ""id"":""23549"" }},";"{""data"": { ""id"":""23549"" }},"
21751;Married;Male;60000;3;Graduate Degree;Management;Yes;2;1-2 Miles;North America;63;No;"{""data"": { ""id"":""21751"" }},";"{""data"": { ""id"":""21751"" }},"
21266;Single;Female;80000;0;Bachelors;Management;Yes;1;1-2 Miles;North America;34;Yes;"{""data"": { ""id"":""21266"" }},";"{""data"": { ""id"":""21266"" }},"
13388;Single;Male;60000;2;Partial College;Professional;Yes;1;10+ Miles;North America;56;No;"{""data"": { ""id"":""13388"" }},";"{""data"": { ""id"":""13388"" }},"
18752;Single;Female;40000;0;High School;Skilled Manual;Yes;1;5-10 Miles;North America;31;No;"{""data"": { ""id"":""18752"" }},";"{""data"": { ""id"":""18752"" }},"
16917;Married;Male;120000;1;Bachelors;Management;Yes;4;0-1 Miles;North America;38;No;"{""data"": { ""id"":""16917"" }},";"{""data"": { ""id"":""16917"" }},"
15313;Married;Male;60000;4;Bachelors;Management;Yes;2;2-5 Miles;North America;59;No;"{""data"": { ""id"":""15313"" }},";"{""data"": { ""id"":""15313"" }},"
25329;Single;Female;40000;3;Partial College;Clerical;No;2;0-1 Miles;North America;32;No;"{""data"": { ""id"":""25329"" }},";"{""data"": { ""id"":""25329"" }},"
20380;Married;Female;60000;3;Graduate Degree;Management;Yes;2;10+ Miles;North America;69;No;"{""data"": { ""id"":""20380"" }},";"{""data"": { ""id"":""20380"" }},"
23089;Married;Male;40000;0;Partial College;Skilled Manual;Yes;1;5-10 Miles;North America;28;No;"{""data"": { ""id"":""23089"" }},";"{""data"": { ""id"":""23089"" }},"
13749;Married;Male;80000;4;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;47;No;"{""data"": { ""id"":""13749"" }},";"{""data"": { ""id"":""13749"" }},"
24943;Married;Male;60000;3;Bachelors;Management;Yes;2;10+ Miles;North America;66;No;"{""data"": { ""id"":""24943"" }},";"{""data"": { ""id"":""24943"" }},"
28667;Single;Male;70000;2;Bachelors;Skilled Manual;No;1;0-1 Miles;North America;37;Yes;"{""data"": { ""id"":""28667"" }},";"{""data"": { ""id"":""28667"" }},"
15194;Single;Male;120000;2;Bachelors;Management;No;3;0-1 Miles;North America;39;Yes;"{""data"": { ""id"":""15194"" }},";"{""data"": { ""id"":""15194"" }},"
17436;Married;Male;60000;2;High School;Professional;No;2;1-2 Miles;North America;51;No;"{""data"": { ""id"":""17436"" }},";"{""data"": { ""id"":""17436"" }},"
18935;Married;Female;130000;0;Graduate Degree;Management;Yes;3;1-2 Miles;North America;40;No;"{""data"": { ""id"":""18935"" }},";"{""data"": { ""id"":""18935"" }},"
16871;Married;Female;90000;2;High School;Professional;Yes;1;10+ Miles;North America;51;Yes;"{""data"": { ""id"":""16871"" }},";"{""data"": { ""id"":""16871"" }},"
12100;Single;Male;60000;2;Bachelors;Management;Yes;0;10+ Miles;North America;57;No;"{""data"": { ""id"":""12100"" }},";"{""data"": { ""id"":""12100"" }},"
23158;Married;Female;60000;1;Graduate Degree;Professional;No;0;0-1 Miles;North America;35;Yes;"{""data"": { ""id"":""23158"" }},";"{""data"": { ""id"":""23158"" }},"
18545;Married;Male;40000;4;High School;Professional;No;2;10+ Miles;North America;61;Yes;"{""data"": { ""id"":""18545"" }},";"{""data"": { ""id"":""18545"" }},"
18391;Single;Female;80000;5;Partial College;Professional;Yes;2;5-10 Miles;North America;44;No;"{""data"": { ""id"":""18391"" }},";"{""data"": { ""id"":""18391"" }},"
19812;Single;Female;70000;2;Partial College;Professional;Yes;0;5-10 Miles;North America;49;Yes;"{""data"": { ""id"":""19812"" }},";"{""data"": { ""id"":""19812"" }},"
27660;Married;Male;80000;4;Graduate Degree;Management;Yes;2;5-10 Miles;North America;70;No;"{""data"": { ""id"":""27660"" }},";"{""data"": { ""id"":""27660"" }},"
18058;Single;Female;20000;3;High School;Skilled Manual;Yes;2;2-5 Miles;North America;78;No;"{""data"": { ""id"":""18058"" }},";"{""data"": { ""id"":""18058"" }},"
20343;Married;Female;90000;4;Partial College;Professional;Yes;1;1-2 Miles;North America;45;No;"{""data"": { ""id"":""20343"" }},";"{""data"": { ""id"":""20343"" }},"
28997;Single;Male;40000;2;High School;Professional;No;1;2-5 Miles;North America;58;Yes;"{""data"": { ""id"":""28997"" }},";"{""data"": { ""id"":""28997"" }},"
24398;Married;Male;130000;1;Graduate Degree;Management;Yes;4;0-1 Miles;North America;41;No;"{""data"": { ""id"":""24398"" }},";"{""data"": { ""id"":""24398"" }},"
19002;Married;Female;60000;2;Partial College;Professional;Yes;1;2-5 Miles;North America;57;Yes;"{""data"": { ""id"":""19002"" }},";"{""data"": { ""id"":""19002"" }},"
28609;Married;Male;30000;2;High School;Skilled Manual;No;2;0-1 Miles;North America;49;No;"{""data"": { ""id"":""28609"" }},";"{""data"": { ""id"":""28609"" }},"
29231;Single;Female;80000;4;Partial College;Professional;No;2;0-1 Miles;North America;43;No;"{""data"": { ""id"":""29231"" }},";"{""data"": { ""id"":""29231"" }},"
18858;Single;Male;60000;2;Partial High School;Skilled Manual;Yes;2;5-10 Miles;North America;52;Yes;"{""data"": { ""id"":""18858"" }},";"{""data"": { ""id"":""18858"" }},"
20000;Married;Male;60000;1;Graduate Degree;Professional;Yes;0;0-1 Miles;North America;35;Yes;"{""data"": { ""id"":""20000"" }},";"{""data"": { ""id"":""20000"" }},"
25261;Married;Male;40000;0;High School;Skilled Manual;Yes;2;5-10 Miles;North America;27;No;"{""data"": { ""id"":""25261"" }},";"{""data"": { ""id"":""25261"" }},"
17458;Single;Male;70000;3;High School;Professional;Yes;0;5-10 Miles;North America;52;Yes;"{""data"": { ""id"":""17458"" }},";"{""data"": { ""id"":""17458"" }},"
11644;Single;Male;40000;2;Bachelors;Skilled Manual;Yes;0;2-5 Miles;North America;36;No;"{""data"": { ""id"":""11644"" }},";"{""data"": { ""id"":""11644"" }},"
16145;Single;Female;70000;5;Graduate Degree;Professional;Yes;3;10+ Miles;North America;46;Yes;"{""data"": { ""id"":""16145"" }},";"{""data"": { ""id"":""16145"" }},"
16890;Married;Male;60000;3;Partial High School;Skilled Manual;Yes;2;5-10 Miles;North America;52;Yes;"{""data"": { ""id"":""16890"" }},";"{""data"": { ""id"":""16890"" }},"
25983;Married;Male;70000;0;Bachelors;Professional;No;1;0-1 Miles;North America;43;No;"{""data"": { ""id"":""25983"" }},";"{""data"": { ""id"":""25983"" }},"
14633;Married;Male;60000;1;Partial College;Skilled Manual;Yes;1;2-5 Miles;North America;44;No;"{""data"": { ""id"":""14633"" }},";"{""data"": { ""id"":""14633"" }},"
22994;Married;Female;80000;0;Bachelors;Management;Yes;1;1-2 Miles;North America;34;Yes;"{""data"": { ""id"":""22994"" }},";"{""data"": { ""id"":""22994"" }},"
22983;Single;Female;30000;0;Partial High School;Clerical;Yes;2;5-10 Miles;North America;27;No;"{""data"": { ""id"":""22983"" }},";"{""data"": { ""id"":""22983"" }},"
25184;Single;Male;110000;1;Partial College;Professional;Yes;4;5-10 Miles;North America;45;Yes;"{""data"": { ""id"":""25184"" }},";"{""data"": { ""id"":""25184"" }},"
14469;Married;Female;100000;3;Partial College;Professional;Yes;4;1-2 Miles;North America;45;No;"{""data"": { ""id"":""14469"" }},";"{""data"": { ""id"":""14469"" }},"
11538;Single;Female;60000;4;Graduate Degree;Skilled Manual;No;0;0-1 Miles;North America;47;Yes;"{""data"": { ""id"":""11538"" }},";"{""data"": { ""id"":""11538"" }},"
16245;Single;Female;80000;4;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;47;No;"{""data"": { ""id"":""16245"" }},";"{""data"": { ""id"":""16245"" }},"
17858;Married;Male;40000;4;High School;Skilled Manual;Yes;2;2-5 Miles;North America;44;Yes;"{""data"": { ""id"":""17858"" }},";"{""data"": { ""id"":""17858"" }},"
25347;Single;Female;20000;3;Partial High School;Clerical;No;2;0-1 Miles;North America;49;No;"{""data"": { ""id"":""25347"" }},";"{""data"": { ""id"":""25347"" }},"
15814;Single;Female;40000;0;High School;Skilled Manual;Yes;1;5-10 Miles;North America;30;No;"{""data"": { ""id"":""15814"" }},";"{""data"": { ""id"":""15814"" }},"
11259;Married;Female;100000;4;Partial College;Professional;Yes;4;2-5 Miles;North America;41;Yes;"{""data"": { ""id"":""11259"" }},";"{""data"": { ""id"":""11259"" }},"
11200;Married;Male;70000;4;Bachelors;Management;Yes;1;1-2 Miles;North America;58;No;"{""data"": { ""id"":""11200"" }},";"{""data"": { ""id"":""11200"" }},"
25101;Married;Male;60000;5;Bachelors;Professional;Yes;1;2-5 Miles;North America;47;No;"{""data"": { ""id"":""25101"" }},";"{""data"": { ""id"":""25101"" }},"
21801;Married;Female;70000;4;Partial College;Professional;Yes;1;1-2 Miles;North America;55;No;"{""data"": { ""id"":""21801"" }},";"{""data"": { ""id"":""21801"" }},"
25943;Single;Female;70000;0;Partial College;Skilled Manual;No;2;0-1 Miles;North America;27;Yes;"{""data"": { ""id"":""25943"" }},";"{""data"": { ""id"":""25943"" }},"
22127;Married;Male;60000;3;Graduate Degree;Management;Yes;2;1-2 Miles;North America;67;No;"{""data"": { ""id"":""22127"" }},";"{""data"": { ""id"":""22127"" }},"
20414;Married;Female;60000;0;Partial College;Skilled Manual;Yes;2;5-10 Miles;North America;29;No;"{""data"": { ""id"":""20414"" }},";"{""data"": { ""id"":""20414"" }},"
23672;Married;Female;60000;3;Graduate Degree;Management;Yes;2;1-2 Miles;North America;67;No;"{""data"": { ""id"":""23672"" }},";"{""data"": { ""id"":""23672"" }},"
29255;Single;Male;80000;3;Partial College;Professional;No;1;1-2 Miles;North America;51;Yes;"{""data"": { ""id"":""29255"" }},";"{""data"": { ""id"":""29255"" }},"
28815;Married;Female;50000;1;Graduate Degree;Skilled Manual;Yes;0;0-1 Miles;North America;35;No;"{""data"": { ""id"":""28815"" }},";"{""data"": { ""id"":""28815"" }},"
27753;Married;Male;40000;0;High School;Skilled Manual;No;2;1-2 Miles;North America;30;No;"{""data"": { ""id"":""27753"" }},";"{""data"": { ""id"":""27753"" }},"
27643;Single;Male;70000;5;Partial College;Professional;Yes;3;2-5 Miles;North America;44;No;"{""data"": { ""id"":""27643"" }},";"{""data"": { ""id"":""27643"" }},"
13754;Single;Female;80000;4;Graduate Degree;Skilled Manual;Yes;0;1-2 Miles;North America;48;No;"{""data"": { ""id"":""13754"" }},";"{""data"": { ""id"":""13754"" }},"
